scheme,target,unit,domain_type,domain,records,DOI,descriptive_eligible,inferential_eligible,mean_measured,mean_measured_CI_low,mean_measured_CI_high,mean_predicted,mean_predicted_CI_low,mean_predicted_CI_high,MAE,MAE_CI_low,MAE_CI_high,bias,bias_CI_low,bias_CI_high,RMSE,RMSE_CI_low,RMSE_CI_high,R2,R2_CI_low,R2_CI_high,target_SD,target_SD_CI_low,target_SD_CI_high,MAE_over_target_SD,MAE_over_target_SD_CI_low,MAE_over_target_SD_CI_high,mean_feature_OOD_percentile,mean_feature_OOD_percentile_CI_low,mean_feature_OOD_percentile_CI_high,high_feature_OOD_fraction,high_feature_OOD_fraction_CI_low,high_feature_OOD_fraction_CI_high,mean_model_OOD_percentile,mean_model_OOD_percentile_CI_low,mean_model_OOD_percentile_CI_high,high_model_OOD_fraction,high_model_OOD_fraction_CI_low,high_model_OOD_fraction_CI_high,formula_unseen_fraction,formula_unseen_fraction_CI_low,formula_unseen_fraction_CI_high,coverage_90,coverage_90_CI_low,coverage_90_CI_high,coverage_95,coverage_95_CI_low,coverage_95_CI_high,interval_90_mean_width,interval_90_mean_width_CI_low,interval_90_mean_width_CI_high,interval_95_mean_width,interval_95_mean_width_CI_low,interval_95_mean_width_CI_high
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb (no Sn),200,41,True,True,18.67705240206947,17.070156475680907,20.25918507136139,17.411790887048678,16.349443396395902,18.41612207105599,3.210930535091331,2.559600429315678,3.8732113616366464,-1.265261515020796,-2.426982667122707,-0.07100032011772658,4.156787961181948,3.3527175722796985,4.935107754371464,0.3561448760392787,-0.28096920149229976,0.6209341489874418,5.180405949371581,3.8099696754475763,6.210533465529997,0.6198221850704266,0.48024494420762814,0.8740799627900919,0.7924063547953852,0.7449872644464561,0.8375479825226209,0.24634146341463414,0.13417857142857142,0.3744812164579606,0.4778359836761236,0.42182449001156513,0.5338378643999007,0.0,0.0,0.0,0.13008130081300814,0.03698830409356725,0.22525698775698774,0.9786585365853658,0.9474967105263158,1.0,0.9928861788617885,0.9821378968253968,1.0,16.908097199810644,15.066903661622533,18.66853533718222,22.190063555735435,19.773694572993776,24.500449738910046
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Pb+Sn,1,1,False,False,24.5,,,18.745534066963607,,,5.754465933036393,,,-5.754465933036393,,,5.754465933036393,,,,,,0.0,,,,,,0.9747703562076562,,,1.0,,,0.6732200008312897,,,0.0,,,0.0,,,1.0,,,1.0,,,17.81649512851376,,,23.382238377870145,,
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA (no MA/Cs) / Sn (no Pb),100,20,True,True,18.603125346320347,17.342974217765896,19.891118710963724,15.75518775695781,14.583211590305465,16.843283892450952,3.5867737264987816,2.50281377951452,4.958598162295739,-2.8479375893625383,-4.354463377666459,-1.3883309155197812,4.858164608342468,3.212281602524709,6.5194464125543865,-0.9953151825778943,-3.841143317920229,0.06308074508164305,3.439271590170647,2.456822481093709,4.313176814398533,1.0428876093268389,0.7624591810454187,1.6219648591430347,0.9119990057810625,0.8704965723092827,0.9496809771614758,0.571969696969697,0.35769087938205585,0.79630439005439,0.5281479632771457,0.46967645870208313,0.586951408421863,0.0,0.0,0.0,0.18,0.047619047619047616,0.3381428571428571,0.95,0.875,1.0,0.975,0.9166666666666666,1.0,16.83843542133642,15.038199168213152,18.68957510590321,22.098639945291218,19.73602300501293,24.52806217806269
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb (no Sn),328,71,True,True,19.878634870871096,18.90016570590937,20.820029288077492,18.93035210565255,18.248312842261633,19.51281309503825,2.47990494011742,2.0717580101474504,2.939365338121504,-0.94828276521855,-1.6262897294521148,-0.31448755685236257,3.287818806915883,2.8077641993443465,3.809546733039067,0.4083955835816918,-0.014540001990375225,0.6225259275681907,4.2745674234481,3.179772086252559,5.1750549270597554,0.5801534271079511,0.46453312462698726,0.7611043535105526,0.8030072463890238,0.7632170174416565,0.8443427347547284,0.22535211267605634,0.14097222222222222,0.3242578325629173,0.5465841638794836,0.518190685747578,0.5751261328122117,0.0,0.0,0.0,0.10657276995305164,0.04567858954845256,0.17889102564102566,0.9403560250391237,0.8896209610604805,0.9826166842793881,0.9721439749608765,0.9416601851851851,0.9950549436422723,12.375528202855943,11.124800586810336,13.832015746295626,16.241553032960162,14.600107223713435,18.15303667154638
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA+Cs / Pb+Sn,3,1,False,False,22.143333333333334,,,23.725336277345907,,,1.5820029440125734,,,1.5820029440125734,,,1.859292959178347,,,-0.973131541485525,,,1.3236397630103873,,,1.1951914623768813,,,0.8996079083364507,,,0.0,,,0.7534394613242444,,,0.0,,,0.0,,,1.0,,,1.0,,,13.386010345304493,,,17.567702433326758,,
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA+MA / Pb (no Sn),1042,237,True,True,21.721287420619696,21.435007904913483,21.99982254549547,20.77042519613388,20.539168028960383,20.982387606460442,2.0294826728883337,1.8370705912711534,2.234727782213973,-0.9508622244858214,-1.2332952761058547,-0.682309429460047,2.806979716628601,2.4626602554574624,3.1833858249031635,-0.05013666154922447,-0.3491230692795879,0.1630960427642877,2.7391534603296215,2.333825060750383,3.125733463529784,0.7409160174049219,0.6576736895123149,0.8589852957211042,0.6505635609778985,0.6179544395873634,0.6797282372401163,0.10585101724342229,0.0680194143821614,0.14262504352306768,0.42086899307771414,0.3981084780076959,0.4419839700926906,0.0,0.0,0.0,0.04405264215390797,0.022908106523787615,0.06832836548273928,0.9359912122570351,0.9104521817456882,0.9578111294444765,0.9702621335532728,0.9538628177021033,0.9834260950182183,9.027083436910136,8.519056636592882,9.58572453508075,11.847078522248257,11.180347851502944,12.580235028669966
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA+MA / Pb+Sn,49,14,True,False,27.989329365079367,26.78960127314815,29.140406296296298,23.596261358175514,21.87551590591174,25.02901066532586,4.797951227632885,3.6073146444198505,6.0993674486782075,-4.393068006903852,-5.952827142272849,-2.7964590348092067,5.405429476987521,4.109122051971936,6.640095419001493,-4.167464063627227,-13.754874354342702,-1.3365067218272657,2.377888426253206,1.5842711169568728,3.057052349801269,2.0177360613983586,1.331805205547159,3.5486824274396693,0.8484108675959956,0.7972915961554828,0.8973934440837991,0.16865079365079366,0.007936507936507936,0.37513888888888874,0.6108764531901405,0.5560148469338274,0.6668686458589925,0.0,0.0,0.0,0.07142857142857142,0.0,0.25,0.9325396825396826,0.8333333333333334,1.0,1.0,1.0,1.0,14.044638451883811,12.378862612964424,16.150935796194982,18.43208116097876,16.245929088488687,21.19637044706503
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),16,5,True,False,15.35642857142857,11.974285714285713,21.37416666666667,15.317900037231604,14.412127348802708,16.22345306443307,4.450664675429537,1.50269516941392,8.14145134359192,-0.03852853419696789,-6.345982117872879,4.118176029102337,5.885999478884142,1.8288507483706147,8.671313362801724,-0.06107768360680188,-6.194807742635516,0.018235067690367302,5.714084112515147,1.074511834635363,7.328945981716892,0.7788937978146955,0.6894050458724041,2.2869107524142005,0.9386941625646477,0.8988540077072433,0.9709590411666558,0.5428571428571429,0.0,1.0,0.5988269907904972,0.5065360156282472,0.7167461834893981,0.0,0.0,0.0,0.34285714285714286,0.0,0.8571428571428572,0.7428571428571429,0.3333333333333333,1.0,1.0,1.0,1.0,22.40001071936828,19.748943257972048,25.630929399471732,29.39761083923174,25.918369221222623,33.637844971296666
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),1632,334,True,True,21.164351844935933,20.86950316700374,21.429718543135806,20.816180286565817,20.669793671316473,20.951516805569288,2.012988085550324,1.8319820570254495,2.1988538527127397,-0.34817155837011515,-0.601644734042285,-0.08681840668424448,3.037014682764871,2.6550652013659644,3.4154681003411396,0.03402865990667747,-0.07329600100164224,0.12322569536198284,3.0900447642125584,2.7039122098478625,3.5033165270779882,0.6514430175458308,0.6053145239300215,0.7065071341567238,0.5525048528722295,0.5249612159403819,0.5841900173555236,0.10384944396920444,0.07329325348075348,0.13574180633889601,0.3793813021509232,0.36107667931456155,0.3989200142684542,0.0,0.0,0.0,0.04400046061722709,0.02647329489932147,0.06562522817040065,0.9123958169242601,0.8884138190360382,0.934793517104705,0.945254296601602,0.9245546594008942,0.9632477447129765,8.02060355748122,7.667627491984135,8.421698818586624,10.526181662704138,10.062938446482178,11.0525761605979
Chronological >2018,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,33,8,True,False,24.936797619047617,20.833545833333332,28.889095238095237,22.246860386403746,20.909419889706356,24.0634944000497,5.16215637417402,2.938886531565989,7.9500770261160385,-2.6899372326438753,-5.428982957331865,0.6510236515186663,6.859266241770409,3.683295306000029,10.087136806722578,0.1227976699034431,-3.448654538843557,0.3215768405296273,7.323653220034097,2.4877328976085744,10.946027469774009,0.7048608418613773,0.5750858822405432,1.9309093027646769,0.8939929790653532,0.8429109619407843,0.9327972807176405,0.2,0.0,0.52,0.6774886736772102,0.6372890123947941,0.7131411767500133,0.0,0.0,0.0,1.0,1.0,1.0,0.7160714285714286,0.44143217893217895,0.9666666666666667,0.9375,0.8,1.0,16.117893596514925,13.797857012157985,18.975136022832476,21.153006104983408,18.108206997778822,24.902830244558395
Chronological >2018,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,18,8,True,False,1.2684166666666667,0.5499916666666667,2.030688095238095,1.6996898067415822,1.2931160865780218,2.2092004957934046,1.0331528970295591,0.5017246046079957,1.7101446512152472,0.4312731400749155,-0.4247888766059184,1.3862360306323782,1.3252978069641557,0.5921864161925378,2.0038276059086715,-0.6665900171233927,-7.493086394727839,0.40081454299557523,1.0265948737073558,0.4279718203812521,1.2378536644206604,1.0063881317646952,0.6806956153834641,2.317302759474949,0.9006729983235657,0.8411001031195139,0.9513256531397352,0.375,0.0,0.7160714285714269,0.1831504495892043,0.07394280726547234,0.3177661974497878,0.0,0.0,0.0,0.125,0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,6.982231983564434,4.980173540053455,10.344947866362125,9.163430375708904,6.535943463443996,13.576634196183592
Chronological >2018,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),4665,915,True,True,19.151066038058698,18.897291702671545,19.408840605459776,18.307209320876726,18.14731038060383,18.45895653031504,2.969077122063028,2.8390006271986503,3.10224924823457,-0.8438567171819701,-1.05743594500591,-0.6234346927555847,3.9467705999187825,3.740469744992954,4.16185543903846,0.18388645647482982,0.10070853954058778,0.2527101410340323,4.368844547284435,4.101513747495911,4.6403509275881465,0.6796023731053861,0.6477172163927064,0.7184523927098776,0.5448126479263681,0.5264362336865188,0.5648917855217271,0.09145903170011174,0.07527306065907977,0.1091534083097866,0.3810680560623145,0.36917485384422344,0.39217028411500954,0.0,0.0,0.0,0.0304027787634345,0.020584387043351745,0.04022309060835473,0.8984549084589575,0.8834549395749091,0.9129992673241101,0.9483758807774706,0.9379123947740232,0.9586860551629478,11.319570070927396,11.073565084362588,11.567926370800016,14.855721275383528,14.532866123654092,15.181662273564118
Chronological >2018,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,10,2,False,False,25.13857142857143,,,20.066399893315307,,,5.072171535256126,,,-5.072171535256126,,,5.4229555811236,,,-13.072483964820508,,,1.4456084094488528,,,3.5086760025074306,,,0.8103689540989512,,,0.5,,,0.7268114694233818,,,0.0,,,0.0,,,1.0,,,1.0,,,14.347018475349921,,,18.828922500332602,,
Chronological >2018,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),20,5,True,False,10.607733333333334,5.578116666666667,15.159999999999998,10.462196050802211,9.054096257064709,12.150948516616458,4.810608289146197,2.170452285929087,7.844763490870149,-0.14553728253112225,-4.664941842875919,6.079799422615409,5.672464412358108,2.8389540307154553,8.261123317021184,-0.31915560253896147,-9.061683453718855,-0.0801890030699509,4.938826466097205,0.0,6.252487212295904,0.9740387361590517,0.7880169460366218,2.7362397350848764,0.921846017429375,0.8794215002701691,0.9692284245673829,0.4133333333333333,0.0,1.0,0.5842276625517824,0.5259570223201298,0.634745140418693,0.0,0.0,0.0,0.2,0.0,0.6666666666666666,0.9866666666666667,0.9555555555555556,1.0,1.0,1.0,1.0,23.035684697269467,21.032848195330047,25.013577092285395,30.23186473567329,27.603356705196607,32.82763630199128
Chronological >2018,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),38,15,True,False,19.8145,18.312337239583336,21.426432291666668,17.171317452593723,15.863973859335392,18.37937796953028,3.6540580270705743,2.3718274904500865,4.985022442128021,-2.643182547406278,-4.328985187995571,-0.9267312080982671,4.6166086605473735,3.0681114370703138,5.906643212191358,-0.6038343603412166,-2.7835687557633784,0.12623671091071276,3.645384185667013,2.280436410793556,4.68568542031362,1.0023794039151388,0.7142846015978339,1.6067700465395363,0.7056303716326993,0.614113239703553,0.7912297999256102,0.06666666666666667,0.0,0.23076923076923078,0.46202830079757623,0.38185159616290504,0.5433306959676509,0.0,0.0,0.0,0.2,0.0,0.42857142857142855,0.9222222222222222,0.7691666666666667,1.0,1.0,1.0,1.0,15.584083759522388,13.195365953651221,17.978240465391885,20.452437964786423,17.31750212294659,23.594511779350803
Chronological >2018,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,29,7,True,False,5.89684126984127,1.634340555555556,14.4523875,5.005666680933928,2.339106060637098,8.82862621108667,3.0085548597908107,0.9923630897287079,6.409345415484751,-0.8911745889073421,-5.285193823921628,1.8156643587751857,4.779394164357719,1.1776068427326274,8.40412302189249,0.682292764018738,-2.3692107626716408,0.7032218255889905,8.479286232139517,0.9100282799656884,11.895710779979495,0.3548122775225249,0.30916486008483823,1.566460242876097,0.9621081969787236,0.8977877063389069,0.9965428997464567,0.8571428571428571,0.5698412698412698,1.0,0.19488400539150774,0.10801657730301893,0.2916296049988224,0.0,0.0,0.0,0.4523809523809524,0.11000000000000001,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,15.958969321358174,10.288186936541909,21.54447832941372,20.944435044348808,13.50214156550441,28.274816364919484
Chronological >2018,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),56,14,True,False,7.412871504157219,2.8974900604686322,11.87231209372638,9.44143099999609,7.437588630275164,11.24298130456815,6.94308650103126,5.02061800257182,8.871153549599516,2.0285594958388744,-2.1575268816520845,6.273276198651934,7.8318196059361185,5.788106031262559,9.45101817642654,0.12395784218751515,-3.716243964058865,0.4228134482444606,8.367585765918644,3.6063024710159386,10.072770326727074,0.8297598250275008,0.6484157263708605,1.9011409498647913,0.9724566547273226,0.9596903998125235,0.9845241778863292,0.8333333333333333,0.6409722222222222,1.0,0.6403356189402991,0.5512219063735647,0.7115622243466293,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.8126041666666666,0.9523809523809523,0.8333333333333334,1.0,1.0,1.0,1.0,24.842055646418082,21.375118503420534,27.492050426357483,32.60253280631171,28.052549763411,36.080366644993504
Chronological >2018,Jsc,mA cm^-2,A x B domain,Other/unknown / Sn (no Pb),14,4,False,False,6.08875,,,11.177417481421486,,,6.4590738726869255,,,5.088667481421485,,,8.28131728292119,,,-2.6763440214209733,,,4.319081029281576,,,1.4954741133350096,,,0.9878125129889023,,,1.0,,,0.5347388191529158,,,0.0,,,1.0,,,0.75,,,1.0,,,24.094891573621407,,,31.621960121757585,,
Chronological >2018,Jsc,mA cm^-2,FA presence,FA absent,5712,1124,True,True,17.682055444949125,17.36264496547757,18.014566940324993,16.849476318434878,16.60229093064594,17.101112444034136,2.9189972218605353,2.7925541776988663,3.043908663655606,-0.8325791265142495,-1.0385564193862127,-0.638014416174032,3.9098807496382,3.7170970436074184,4.101085200193064,0.5123689464252879,0.4561879423069722,0.5628199682400757,5.59909497532598,5.3399505991612255,5.846849020789071,0.5213337574597207,0.493288634723433,0.5513191264698,0.6147478806832748,0.5974523759979125,0.6321438843720014,0.17306441204246326,0.15402100659056575,0.1928078813642104,0.3915935728100552,0.38108112222059054,0.40190298543495184,0.0,0.0,0.0,0.04633922020226186,0.03496423189654793,0.05729180036806273,0.9119998153616523,0.8997243557216282,0.9251080414527124,0.9568279440587757,0.9481862553620296,0.9655568221693878,11.81749202290278,11.56527953085889,12.076775106822108,15.509190416799001,15.178188580112911,15.84947164673902
